<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.28	13:45:00	4173.867	4182.828	4171.993	4182.486	2573	0	160
2025.11.28	14:00:00	4182.526	4191.976	4182.526	4191.880	4741	0	160
2025.11.28	14:15:00	4191.834	4200.048	4190.664	4196.629	5681	0	160
2025.11.28	14:30:00	4196.629	4208.978	4194.897	4199.650	7289	0	160
2025.11.28	14:45:00	4199.433	4202.796	4194.798	4198.201	6042	0	160
2025.11.28	15:00:00	4198.175	4198.979	4185.674	4189.481	5960	0	160
2025.11.28	15:15:00	4189.456	4197.784	4185.928	4196.990	5090	0	160
2025.11.28	15:30:00	4197.003	4198.621	4193.672	4197.462	4995	0	160
2025.11.28	15:45:00	4197.442	4203.974	4196.250	4203.639	4434	0	160
2025.11.28	16:00:00	4203.609	4206.014	4197.605	4199.644	4843	0	160
2025.11.28	16:15:00	4199.568	4210.682	4199.058	4209.483	4224	0	160
2025.11.28	16:30:00	4209.457	4210.802	4202.377	4206.338	4102	0	160
2025.11.28	16:45:00	4206.293	4209.486	4204.926	4206.189	3284	0	160
2025.11.28	17:00:00	4206.213	4211.520	4204.361	4207.125	4231	0	160
2025.11.28	17:15:00	4207.149	4208.825	4205.494	4206.745	3825	0	160
2025.11.28	17:30:00	4206.721	4212.341	4206.203	4211.964	2758	0	160
2025.11.28	17:45:00	4211.978	4216.955	4210.879	4216.919	3199	0	160
2025.11.28	18:00:00	4216.894	4217.365	4211.043	4215.164	4682	0	160
2025.11.28	18:15:00	4215.189	4220.918	4214.620	4220.032	3705	0	160
2025.11.28	18:30:00	4220.067	4226.479	4218.854	4221.709	3937	0	160
2025.11.28	18:45:00	4221.678	4223.552	4219.525	4220.425	1907	0	160
2025.11.28	19:00:00	4220.416	4222.043	4218.713	4219.184	2378	0	160
2025.11.28	19:15:00	4219.160	4219.646	4216.121	4217.795	2196	0	160
2025.11.28	19:30:00	4217.767	4221.274	4216.840	4219.163	2171	0	160
2025.11.30	23:00:00	4219.823	4220.181	4205.841	4217.050	5299	0	160
2025.11.30	23:15:00	4217.004	4224.517	4214.258	4222.054	4254	0	160
2025.11.30	23:30:00	4222.081	4225.309	4219.872	4223.693	3426	0	160
2025.11.30	23:45:00	4223.612	4224.974	4221.933	4221.933	2726	0	160
2025.12.01	00:00:00	4221.906	4224.252	4219.087	4223.014	3268	0	160
2025.12.01	00:15:00	4223.031	4232.621	4218.245	4227.133	3386	0	160
2025.12.01	00:30:00	4227.158	4232.241	4226.452	4231.809	4063	0	160
2025.12.01	00:45:00	4231.840	4233.717	4226.205	4230.861	3705	0	160
2025.12.01	01:00:00	4230.837	4233.502	4219.735	4228.388	10448	0	160
2025.12.01	01:15:00	4228.418	4239.163	4224.410	4238.490	6818	0	160
2025.12.01	01:30:00	4238.518	4243.845	4234.702	4241.272	6860	0	160
2025.12.01	01:45:00	4241.268	4256.150	4237.028	4255.340	6165	0	160
2025.12.01	02:00:00	4255.314	4256.447	4245.518	4248.341	6922	0	160
2025.12.01	02:15:00	4248.365	4248.779	4240.698	4241.264	4465	0	160
2025.12.01	02:30:00	4241.271	4241.693	4234.280	4239.710	7451	0	160
2025.12.01	02:45:00	4239.755	4243.196	4237.557	4242.737	4374	0	160
2025.12.01	03:00:00	4242.688	4243.897	4232.526	4234.301	5335	0	160
2025.12.01	03:15:00	4234.275	4238.101	4232.701	4235.224	4595	0	160
2025.12.01	03:30:00	4235.196	4240.896	4234.892	4238.295	3109	0	160
2025.12.01	03:45:00	4238.305	4239.956	4234.985	4239.350	3388	0	160
2025.12.01	04:00:00	4239.307	4239.383	4236.342	4238.761	2295	0	160
2025.12.01	04:15:00	4238.706	4240.578	4237.688	4239.700	2231	0	160
2025.12.01	04:30:00	4239.728	4243.230	4239.256	4241.901	2596	0	160
2025.12.01	04:45:00	4241.892	4246.989	4241.892	4245.670	2300	0	160
2025.12.01	05:00:00	4245.694	4246.508	4229.351	4232.600	5219	0	160
2025.12.01	05:15:00	4232.678	4233.583	4215.434	4220.227	9160	0	160
2025.12.01	05:30:00	4220.179	4227.581	4217.730	4224.233	5957	0	160
2025.12.01	05:45:00	4224.203	4231.395	4223.436	4229.564	3697	0	160
2025.12.01	06:00:00	4229.592	4233.807	4228.551	4233.129	3789	0	160
2025.12.01	06:15:00	4233.140	4233.476	4226.220	4231.493	3349	0	160
2025.12.01	06:30:00	4231.518	4235.651	4229.881	4235.241	3482	0	160
2025.12.01	06:45:00	4235.267	4240.535	4235.267	4236.985	3338	0	160
2025.12.01	07:00:00	4237.022	4239.426	4233.680	4236.939	3535	0	160
2025.12.01	07:15:00	4236.957	4242.696	4231.860	4240.521	3555	0	160
2025.12.01	07:30:00	4240.571	4243.267	4240.317	4240.389	2523	0	160
2025.12.01	07:45:00	4240.353	4246.442	4238.140	4245.320	3125	0	160
2025.12.01	08:00:00	4245.286	4252.807	4244.731	4250.947	4718	0	160
2025.12.01	08:15:00	4251.031	4253.529	4249.268	4249.506	2828	0	160
2025.12.01	08:30:00	4249.550	4250.040	4241.189	4242.426	3591	0	160
2025.12.01	08:45:00	4242.453	4244.775	4238.440	4244.714	3087	0	160
2025.12.01	09:00:00	4244.746	4249.933	4244.746	4249.389	2968	0	160
2025.12.01	09:15:00	4249.417	4251.701	4246.668	4251.471	2555	0	160
2025.12.01	09:30:00	4251.497	4251.497	4246.703	4247.519	2684	0	160
2025.12.01	09:45:00	4247.517	4250.818	4243.677	4250.002	3004	0	160
2025.12.01	10:00:00	4250.006	4262.278	4249.122	4258.854	3686	0	160
2025.12.01	10:15:00	4258.918	4259.420	4252.466	4253.582	3695	0	160
2025.12.01	10:30:00	4253.554	4255.015	4251.300	4254.423	3162	0	160
2025.12.01	10:45:00	4254.390	4257.808	4252.976	4255.518	3293	0	160
2025.12.01	11:00:00	4255.585	4256.788	4250.719	4251.689	2697	0	160
2025.12.01	11:15:00	4251.671	4255.698	4248.325	4254.396	2813	0	160
2025.12.01	11:30:00	4254.370	4258.420	4251.838	4258.133	2844	0	160
2025.12.01	11:45:00	4258.173	4258.385	4253.264	4254.634	2649	0	160
2025.12.01	12:00:00	4254.639	4256.529	4247.463	4249.028	3724	0	160
2025.12.01	12:15:00	4249.003	4254.293	4247.775	4252.630	3428	0	160
2025.12.01	12:30:00	4252.691	4256.093	4250.574	4252.521	2951	0	160
2025.12.01	12:45:00	4252.611	4252.934	4244.276	4246.508	4891	0	160
2025.12.01	13:00:00	4246.482	4256.405	4245.498	4254.266	5888	0	160
2025.12.01	13:15:00	4254.291	4257.612	4250.007	4256.795	4940	0	160
2025.12.01	13:30:00	4256.715	4264.532	4256.715	4261.861	4793	0	160
2025.12.01	13:45:00	4261.885	4263.146	4247.161	4247.304	5796	0	160
2025.12.01	14:00:00	4247.330	4249.222	4238.560	4247.271	7243	0	160
2025.12.01	14:15:00	4247.246	4249.368	4242.293	4246.590	5249	0	160
2025.12.01	14:30:00	4246.635	4248.031	4219.684	4224.942	13246	0	160
2025.12.01	14:45:00	4224.971	4241.287	4222.965	4240.225	8385	0	160
2025.12.01	15:00:00	4240.185	4244.995	4230.578	4231.455	8012	0	160
2025.12.01	15:15:00	4231.416	4231.987	4219.589	4228.100	11203	0	160
2025.12.01	15:30:00	4228.140	4236.477	4221.909	4229.107	8428	0	160
2025.12.01	15:45:00	4229.053	4233.763	4221.816	4232.518	6517	0	160
2025.12.01	16:00:00	4232.589	4239.917	4231.653	4237.237	6342	0	160
2025.12.01	16:15:00	4237.158	4239.881	4227.066	4239.881	7406	0	160
2025.12.01	16:30:00	4239.907	4240.398	4230.634	4238.991	7334	0	160
2025.12.01	16:45:00	4238.928	4242.301	4224.958	4226.233	9617	0	160
2025.12.01	17:00:00	4226.259	4233.534	4223.127	4229.947	8709	0	160
2025.12.01	17:15:00	4229.933	4236.737	4227.051	4235.648	6376	0	160
2025.12.01	17:30:00	4235.603	4239.803	4235.332	4238.946	4788	0	160
2025.12.01	17:45:00	4239.015	4240.070	4229.960	4232.432	5486	0	160
2025.12.01	18:00:00	4232.474	4238.656	4232.474	4236.466	5899	0	160
2025.12.01	18:15:00	4236.418	4242.042	4235.356	4240.979	5191	0	160
2025.12.01	18:30:00	4241.009	4242.864	4236.208	4242.396	3990	0	160
2025.12.01	18:45:00	4242.404	4244.713	4237.325	4240.227	3408	0	160
2025.12.01	19:00:00	4240.259	4241.737	4236.052	4237.655	4122	0	160
2025.12.01	19:15:00	4237.693	4242.196	4236.532	4241.637	3941	0	160
2025.12.01	19:30:00	4241.597	4243.870	4233.857	4233.883	4356	0	160
2025.12.01	19:45:00	4233.853	4237.069	4229.171	4236.851	6164	0	160
2025.12.01	20:00:00	4236.906	4240.943	4235.112	4238.176	3532	0	160
2025.12.01	20:15:00	4238.148	4239.196	4235.303	4237.606	2963	0	160
2025.12.01	20:30:00	4237.670	4241.542	4235.392	4240.874	3225	0	160
2025.12.01	20:45:00	4240.908	4241.223	4234.443	4237.363	5118	0	160
2025.12.01	21:00:00	4237.325	4238.853	4235.327	4238.300	2330	0	160
2025.12.01	21:15:00	4238.294	4240.640	4237.863	4238.634	1745	0	160
2025.12.01	21:30:00	4238.640	4238.640	4233.071	4233.356	1859	0	160
2025.12.01	21:45:00	4233.353	4234.537	4230.304	4231.914	1571	0	160
2025.12.01	23:00:00	4231.662	4233.838	4229.033	4233.061	3922	0	160
2025.12.01	23:15:00	4233.048	4236.007	4231.517	4235.583	1918	0	160
2025.12.01	23:30:00	4235.580	4235.783	4228.580	4230.732	3102	0	160
2025.12.01	23:45:00	4230.731	4230.731	4224.423	4227.700	3715	0	160
2025.12.02	00:00:00	4227.704	4227.983	4223.502	4227.077	3236	0	160
2025.12.02	00:15:00	4227.107	4227.742	4221.405	4225.110	3318	0	160
2025.12.02	00:30:00	4225.155	4228.714	4224.057	4228.363	3148	0	160
2025.12.02	00:45:00	4228.431	4229.740	4223.494	4226.928	4369	0	160
2025.12.02	01:00:00	4226.844	4227.306	4191.183	4205.325	16679	0	160
2025.12.02	01:15:00	4205.435	4216.081	4204.259	4213.907	9184	0	160
2025.12.02	01:30:00	4213.810	4218.235	4208.239	4210.777	6750	0	160
2025.12.02	01:45:00	4210.817	4221.049	4210.073	4219.611	5089	0	160
2025.12.02	02:00:00	4219.585	4221.498	4215.510	4219.073	5084	0	160
2025.12.02	02:15:00	4219.166	4223.298	4215.889	4217.183	3379	0	160
2025.12.02	02:30:00	4217.084	4221.831	4214.291	4221.406	4784	0	160
2025.12.02	02:45:00	4221.438	4224.700	4219.974	4221.522	3692	0	160
2025.12.02	03:00:00	4221.557	4225.453	4220.596	4223.901	3637	0	160
2025.12.02	03:15:00	4223.873	4226.225	4222.256	4222.751	2935	0	160
2025.12.02	03:30:00	4222.664	4225.474	4220.471	4221.171	2458	0	160
2025.12.02	03:45:00	4221.284	4221.777	4215.725	4216.858	4095	0	160
2025.12.02	04:00:00	4216.813	4220.634	4215.478	4216.640	2522	0	160
2025.12.02	04:15:00	4216.670	4219.097	4215.378	4216.525	2676	0	160
2025.12.02	04:30:00	4216.529	4218.159	4213.616	4217.835	3127	0	160
2025.12.02	04:45:00	4217.865	4218.845	4215.945	4218.768	2039	0	160
2025.12.02	05:00:00	4218.709	4219.907	4215.182	4219.236	3417	0	160
2025.12.02	05:15:00	4219.242	4223.158	4219.072	4221.374	2290	0	160
2025.12.02	05:30:00	4221.333	4223.274	4218.991	4220.303	3485	0	160
2025.12.02	05:45:00	4220.275	4225.441	4219.796	4224.931	3743	0	160
2025.12.02	06:00:00	4224.970	4226.316	4223.721	4223.753	2421	0	160
2025.12.02	06:15:00	4223.723	4224.174	4204.278	4205.631	7131	0	160
2025.12.02	06:30:00	4205.664	4210.484	4203.258	4209.295	5808	0	160
2025.12.02	06:45:00	4209.338	4215.310	4207.703	4212.745	3542	0	160
2025.12.02	07:00:00	4212.719	4214.628	4210.318	4213.699	3378	0	160
2025.12.02	07:15:00	4213.793	4219.401	4213.602	4217.655	3060	0	160
2025.12.02	07:30:00	4217.686	4218.690	4211.379	4211.669	2676	0	160
2025.12.02	07:45:00	4211.623	4214.198	4209.598	4213.307	2669	0	160
2025.12.02	08:00:00	4213.386	4215.373	4207.135	4214.509	3790	0	160
2025.12.02	08:15:00	4214.472	4217.200	4212.198	4214.510	2814	0	160
2025.12.02	08:30:00	4214.469	4216.602	4211.310	4212.384	3250	0	160
2025.12.02	08:45:00	4212.500	4214.396	4209.976	4210.260	3313	0	160
2025.12.02	09:00:00	4210.295	4213.201	4204.843	4207.912	3885	0	160
2025.12.02	09:15:00	4207.950	4208.786	4192.175	4194.686	6030	0	160
2025.12.02	09:30:00	4194.714	4195.994	4180.945	4190.412	7443	0	160
2025.12.02	09:45:00	4190.449	4194.161	4187.717	4191.801	4430	0	160
2025.12.02	10:00:00	4191.792	4192.327	4186.300	4186.922	3254	0	160
2025.12.02	10:15:00	4186.810	4189.184	4182.302	4186.615	4186	0	160
2025.12.02	10:30:00	4186.592	4188.404	4184.362	4187.579	3058	0	160
2025.12.02	10:45:00	4187.591	4189.792	4182.241	4185.714	3824	0	160
2025.12.02	11:00:00	4185.682	4189.677	4184.795	4187.689	2303	0	160
2025.12.02	11:15:00	4187.675	4196.942	4186.835	4196.854	2827	0	160
2025.12.02	11:30:00	4196.884	4200.720	4194.384	4197.756	3296	0	160
2025.12.02	11:45:00	4197.792	4205.789	4196.273	4205.288	2644	0	160
2025.12.02	12:00:00	4205.254	4208.084	4203.986	4205.071	2822	0	160
2025.12.02	12:15:00	4205.065	4207.082	4201.055	4204.464	3063	0	160
2025.12.02	12:30:00	4204.423	4206.489	4202.330	4205.260	2251	0	160
2025.12.02	12:45:00	4205.263	4209.891	4203.870	4208.688	2323	0	160
2025.12.02	13:00:00	4208.680	4215.271	4202.183	4204.958	6460	0	160
2025.12.02	13:15:00	4205.008	4208.778	4202.061	4203.857	5532	0	160
2025.12.02	13:30:00	4203.885	4209.574	4202.957	4205.188	4719	0	160
2025.12.02	13:45:00	4205.230	4212.766	4202.760	4212.283	4135	0	160
2025.12.02	14:00:00	4212.305	4223.927	4212.204	4223.477	7015	0	160
2025.12.02	14:15:00	4223.507	4230.859	4221.936	4227.771	6584	0	160
2025.12.02	14:30:00	4227.796	4229.529	4215.232	4218.077	11977	0	160
2025.12.02	14:45:00	4218.017	4225.838	4214.390	4218.919	11109	0	160
2025.12.02	15:00:00	4218.832	4219.564	4204.478	4206.065	8951	0	160
2025.12.02	15:15:00	4206.037	4208.629	4186.638	4188.054	13416	0	160
2025.12.02	15:30:00	4188.083	4192.167	4179.917	4189.180	12731	0	160
2025.12.02	15:45:00	4189.142	4189.660	4163.566	4169.426	13049	0	160
2025.12.02	16:00:00	4169.474	4178.477	4166.874	4177.338	11613	0	160
2025.12.02	16:15:00	4177.303	4179.702	4171.270	4177.302	8168	0	160
2025.12.02	16:30:00	4177.251	4190.332	4176.853	4186.105	6920	0	160
2025.12.02	16:45:00	4186.155	4188.800	4180.389	4184.688	6593	0	160
2025.12.02	17:00:00	4184.750	4192.161	4184.575	4187.474	6478	0	160
2025.12.02	17:15:00	4187.519	4192.884	4187.171	4191.999	4579	0	160
2025.12.02	17:30:00	4192.045	4196.269	4190.377	4193.031	3898	0	160
2025.12.02	17:45:00	4193.123	4197.053	4193.088	4193.841	3716	0	160
2025.12.02	18:00:00	4193.809	4196.923	4191.099	4192.476	4642	0	160
2025.12.02	18:15:00	4192.437	4195.525	4189.153	4189.410	4634	0	160
2025.12.02	18:30:00	4189.376	4191.190	4183.205	4187.215	4663	0	160
2025.12.02	18:45:00	4187.180	4191.758	4185.774	4190.805	3326	0	160
2025.12.02	19:00:00	4190.761	4198.252	4190.761	4197.020	3513	0	160
2025.12.02	19:15:00	4197.026	4198.374	4193.967	4197.260	2629	0	160
2025.12.02	19:30:00	4197.220	4199.939	4193.635	4195.016	2706	0	160
2025.12.02	19:45:00	4194.985	4200.693	4193.976	4196.520	3457	0	160
2025.12.02	20:00:00	4196.557	4200.040	4194.862	4198.258	3340	0	160
2025.12.02	20:15:00	4198.307	4199.616	4195.797	4198.610	2065	0	160
2025.12.02	20:30:00	4198.633	4212.397	4198.600	4209.915	3903	0	160
2025.12.02	20:45:00	4209.955	4212.330	4207.630	4210.179	3660	0	160
2025.12.02	21:00:00	4210.110	4211.792	4207.747	4209.227	1761	0	160
2025.12.02	21:15:00	4209.155	4211.252	4208.412	4209.994	1322	0	160
2025.12.02	21:30:00	4209.962	4211.574	4209.003	4210.248	1283	0	160
2025.12.02	21:45:00	4210.250	4210.709	4205.439	4205.886	1203	0	160
2025.12.02	23:00:00	4207.690	4213.099	4202.762	4207.855	3103	0	160
2025.12.02	23:15:00	4207.858	4210.933	4207.504	4209.060	3897	0	160
2025.12.02	23:30:00	4209.075	4209.209	4206.551	4208.794	3304	0	160
2025.12.02	23:45:00	4208.844	4216.213	4208.462	4212.876	4741	0	160
2025.12.03	00:00:00	4212.913	4213.028	4207.152	4209.632	4656	0	160
2025.12.03	00:15:00	4209.668	4211.712	4205.996	4207.722	2393	0	160
2025.12.03	00:30:00	4207.612	4211.091	4205.462	4206.679	3263	0	160
2025.12.03	00:45:00	4206.607	4211.844	4204.339	4211.844	4107	0	160
2025.12.03	01:00:00	4211.873	4221.103	4211.553	4216.137	7700	0	160
2025.12.03	01:15:00	4216.163	4219.736	4214.113	4216.916	4780	0	160
2025.12.03	01:30:00	4216.927	4219.004	4213.271	4217.125	5341	0	160
2025.12.03	01:45:00	4217.165	4219.879	4214.040	4214.424	4212	0	160
2025.12.03	02:00:00	4214.376	4224.307	4214.111	4223.761	4830	0	160
2025.12.03	02:15:00	4223.897	4224.430	4219.193	4223.233	3359	0	160
2025.12.03	02:30:00	4223.192	4228.936	4222.474	4225.061	3978	0	160
2025.12.03	02:45:00	4225.108	4228.512	4224.206	4226.569	3277	0	160
2025.12.03	03:00:00	4226.615	4227.566	4220.308	4222.623	2976	0	160
2025.12.03	03:15:00	4222.597	4225.889	4221.218	4225.532	2734	0	160
2025.12.03	03:30:00	4225.560	4226.130	4220.534	4222.722	2470	0	160
2025.12.03	03:45:00	4222.683	4224.171	4220.092	4221.244	2019	0	160
2025.12.03	04:00:00	4221.200	4221.422	4217.285	4220.360	2132	0	160
2025.12.03	04:15:00	4220.327	4224.266	4220.085	4222.582	1482	0	160
2025.12.03	04:30:00	4222.615	4225.428	4222.100	4224.098	1714	0	160
2025.12.03	04:45:00	4224.062	4224.062	4220.131	4222.344	2162	0	160
2025.12.03	05:00:00	4222.287	4223.992	4219.899	4221.009	2086	0	160
2025.12.03	05:15:00	4221.004	4222.111	4218.798	4220.361	2388	0	160
2025.12.03	05:30:00	4220.398	4220.939	4205.748	4207.386	8597	0	160
2025.12.03	05:45:00	4207.413	4209.955	4203.227	4207.842	7181	0	160
2025.12.03	06:00:00	4207.782	4209.917	4206.124	4207.822	4640	0	160
2025.12.03	06:15:00	4207.803	4211.848	4206.713	4209.021	4267	0	160
2025.12.03	06:30:00	4208.987	4209.854	4204.707	4206.727	4414	0	160
2025.12.03	06:45:00	4206.743	4210.079	4205.278	4208.176	3843	0	160
2025.12.03	07:00:00	4208.216	4210.195	4206.042	4206.208	3433	0	160
2025.12.03	07:15:00	4206.216	4208.341	4202.164	4202.449	3953	0	160
2025.12.03	07:30:00	4202.534	4207.387	4199.985	4206.027	4002	0	160
2025.12.03	07:45:00	4206.095	4207.823	4203.063	4206.453	3465	0	160
2025.12.03	08:00:00	4206.500	4208.207	4204.878	4206.895	4380	0	160
2025.12.03	08:15:00	4206.833	4207.547	4203.746	4206.337	3311	0	160
2025.12.03	08:30:00	4206.341	4210.335	4204.165	4208.876	3571	0	160
2025.12.03	08:45:00	4208.920	4209.649	4206.221	4206.420	2987	0	160
2025.12.03	09:00:00	4206.449	4207.532	4196.979	4199.798	4798	0	160
2025.12.03	09:15:00	4199.845	4202.817	4198.856	4199.920	3246	0	160
2025.12.03	09:30:00	4199.886	4202.188	4199.869	4201.441	2358	0	160
2025.12.03	09:45:00	4201.405	4202.361	4199.941	4202.038	2283	0	160
2025.12.03	10:00:00	4201.996	4202.573	4195.092	4195.298	3455	0	160
2025.12.03	10:15:00	4195.334	4204.853	4194.480	4203.021	3207	0	160
2025.12.03	10:30:00	4203.051	4204.050	4198.574	4201.317	3896	0	160
2025.12.03	10:45:00	4201.334	4201.628	4197.752	4200.539	2689	0	160
2025.12.03	11:00:00	4200.497	4200.823	4196.981	4199.441	2593	0	160
2025.12.03	11:15:00	4199.527	4205.764	4199.046	4205.221	2287	0	160
2025.12.03	11:30:00	4205.221	4207.212	4202.569	4203.884	2719	0	160
2025.12.03	11:45:00	4203.892	4209.241	4203.069	4208.564	2823	0	160
2025.12.03	12:00:00	4208.537	4210.589	4205.846	4207.589	2811	0	160
2025.12.03	12:15:00	4207.625	4209.788	4205.121	4208.118	2892	0	160
2025.12.03	12:30:00	4208.164	4214.306	4207.661	4214.152	2933	0	160
2025.12.03	12:45:00	4214.159	4214.287	4210.645	4213.546	2614	0	160
2025.12.03	13:00:00	4213.578	4216.870	4211.426	4211.479	4851	0	160
2025.12.03	13:15:00	4211.353	4223.017	4211.353	4220.441	7095	0	160
2025.12.03	13:30:00	4220.494	4225.732	4216.733	4223.502	4961	0	160
2025.12.03	13:45:00	4223.470	4238.818	4222.241	4237.229	6442	0	160
2025.12.03	14:00:00	4237.256	4240.707	4218.564	4226.561	13957	0	160
2025.12.03	14:15:00	4226.639	4230.776	4221.254	4224.538	6730	0	160
2025.12.03	14:30:00	4224.508	4241.579	4223.372	4226.936	13177	0	160
2025.12.03	14:45:00	4227.177	4227.223	4205.111	4212.529	13896	0	160
2025.12.03	15:00:00	4212.560	4219.406	4206.145	4217.647	9361	0	160
2025.12.03	15:15:00	4217.700	4224.446	4216.468	4221.794	5884	0	160
2025.12.03	15:30:00	4221.661	4229.466	4220.920	4227.324	5380	0	160
2025.12.03	15:45:00	4227.299	4228.078	4214.140	4216.342	7371	0	160
2025.12.03	16:00:00	4216.307	4222.111	4214.128	4219.476	6223	0	160
2025.12.03	16:15:00	4219.412	4219.475	4212.420	4219.035	5334	0	160
2025.12.03	16:30:00	4219.055	4224.964	4218.230	4220.483	5177	0	160
2025.12.03	16:45:00	4220.447	4220.946	4195.758	4200.811	10813	0	160
2025.12.03	17:00:00	4200.714	4212.464	4200.241	4210.948	6648	0	160
2025.12.03	17:15:00	4211.003	4213.211	4207.586	4208.980	4180	0	160
2025.12.03	17:30:00	4208.901	4215.503	4207.933	4212.575	4134	0	160
2025.12.03	17:45:00	4212.623	4214.575	4208.234	4211.018	4113	0	160
2025.12.03	18:00:00	4211.079	4211.538	4202.006	4204.659	5564	0	160
2025.12.03	18:15:00	4204.696	4206.387	4198.559	4201.739	6428	0	160
2025.12.03	18:30:00	4201.793	4206.700	4200.181	4204.978	4551	0	160
2025.12.03	18:45:00	4204.928	4205.714	4195.222	4196.986	4184	0	160
2025.12.03	19:00:00	4197.017	4203.754	4196.965	4201.148	3836	0	160
2025.12.03	19:15:00	4201.113	4206.925	4200.957	4205.986	2970	0	160
2025.12.03	19:30:00	4206.028	4209.997	4204.830	4208.891	2516	0	160
2025.12.03	19:45:00	4208.917	4209.934	4207.654	4207.944	2260	0	160
2025.12.03	20:00:00	4207.830	4212.701	4207.497	4211.208	2506	0	160
2025.12.03	20:15:00	4211.231	4211.480	4208.153	4210.104	1963	0	160
2025.12.03	20:30:00	4210.095	4210.979	4207.794	4208.632	2481	0	160
2025.12.03	20:45:00	4208.663	4208.949	4203.599	4206.143	3782	0	160
2025.12.03	21:00:00	4206.111	4210.197	4205.895	4209.794	2804	0	160
2025.12.03	21:15:00	4209.825	4209.984	4206.367	4206.919	1822	0	160
2025.12.03	21:30:00	4206.987	4209.648	4206.806	4209.537	1261	0	160
2025.12.03	21:45:00	4209.528	4209.528	4202.718	4202.718	1304	0	160
2025.12.03	23:00:00	4205.117	4207.635	4204.442	4206.494	1836	0	160
2025.12.03	23:15:00	4206.440	4209.005	4206.195	4206.815	1738	0	160
2025.12.03	23:30:00	4206.895	4207.330	4203.814	4206.200	2081	0	160
2025.12.03	23:45:00	4206.160	4207.434	4202.395	4207.165	2277	0	160
2025.12.04	00:00:00	4207.102	4210.503	4204.274	4207.644	2668	0	160
2025.12.04	00:15:00	4207.649	4212.800	4206.343	4211.863	2227	0	160
2025.12.04	00:30:00	4211.759	4215.847	4211.019	4213.509	2894	0	160
2025.12.04	00:45:00	4213.440	4213.846	4209.297	4211.660	2252	0	160
2025.12.04	01:00:00	4211.605	4214.010	4205.834	4213.602	6175	0	160
2025.12.04	01:15:00	4213.636	4214.701	4210.285	4213.204	5103	0	160
2025.12.04	01:30:00	4213.232	4214.970	4210.998	4214.719	3849	0	160
2025.12.04	01:45:00	4214.752	4216.817	4207.487	4209.143	4315	0	160
2025.12.04	02:00:00	4209.177	4209.177	4198.855	4204.835	4912	0	160
2025.12.04	02:15:00	4204.790	4206.702	4202.597	4206.026	2390	0	160
2025.12.04	02:30:00	4206.039	4207.541	4201.268	4201.545	4423	0	160
2025.12.04	02:45:00	4201.591	4204.486	4199.850	4200.487	3708	0	160
2025.12.04	03:00:00	4200.508	4201.642	4187.241	4193.211	6523	0	160
2025.12.04	03:15:00	4193.167	4196.137	4191.772	4193.200	4154	0	160
2025.12.04	03:30:00	4193.287	4197.070	4190.091	4197.006	2916	0	160
2025.12.04	03:45:00	4197.044	4197.885	4193.675	4195.851	2277	0	160
2025.12.04	04:00:00	4195.765	4197.512	4192.764	4197.120	2391	0	160
2025.12.04	04:15:00	4197.118	4199.101	4195.425	4198.412	1876	0	160
2025.12.04	04:30:00	4198.343	4198.631	4196.639	4197.204	1784	0	160
2025.12.04	04:45:00	4197.168	4197.671	4194.368	4197.017	2291	0	160
2025.12.04	05:00:00	4196.964	4197.976	4194.218	4194.218	1919	0	160
2025.12.04	05:15:00	4194.327	4197.406	4189.481	4197.029	3068	0	160
2025.12.04	05:30:00	4197.076	4199.049	4180.881	4184.174	8047	0	160
2025.12.04	05:45:00	4184.219	4185.670	4174.834	4181.003	7611	0	160
2025.12.04	06:00:00	4181.103	4185.750	4179.173	4180.475	6258	0	160
2025.12.04	06:15:00	4180.429	4185.765	4178.526	4182.955	6646	0	160
2025.12.04	06:30:00	4182.914	4189.337	4182.445	4188.926	4474	0	160
2025.12.04	06:45:00	4188.964	4190.232	4186.943	4190.118	3126	0	160
2025.12.04	07:00:00	4190.099	4192.402	4186.611	4192.355	3921	0	160
2025.12.04	07:15:00	4192.454	4194.997	4188.823	4189.335	3085	0	160
2025.12.04	07:30:00	4189.225	4191.924	4188.706	4189.695	2635	0	160
2025.12.04	07:45:00	4189.667	4193.826	4186.434	4193.744	3550	0	160
2025.12.04	08:00:00	4193.713	4195.744	4189.889	4191.276	4393	0	160
2025.12.04	08:15:00	4191.250	4196.387	4190.994	4192.884	4307	0	160
2025.12.04	08:30:00	4192.916	4194.523	4190.863	4190.881	3679	0	160
2025.12.04	08:45:00	4190.925	4192.526	4184.733	4184.798	3934	0	160
2025.12.04	09:00:00	4184.751	4191.436	4183.686	4189.298	4963	0	160
2025.12.04	09:15:00	4189.326	4192.037	4187.579	4191.459	3910	0	160
2025.12.04	09:30:00	4191.330	4197.860	4190.696	4196.759	2399	0	160
2025.12.04	09:45:00	4196.735	4202.363	4196.198	4199.883	3310	0	160
2025.12.04	10:00:00	4199.847	4202.687	4198.977	4199.580	2355	0	160
2025.12.04	10:15:00	4199.605	4202.222	4198.403	4199.251	3302	0	160
2025.12.04	10:30:00	4199.276	4201.661	4197.950	4201.147	2668	0	160
2025.12.04	10:45:00	4201.120	4201.915	4196.630	4197.310	2394	0	160
